Steps,Calories_Out,State
2586.45,2319.88,2
378.04,1433.25,0
2796.66,3000.0,2
2493.18,2136.03,2
1447.43,1496.61,2
2576.3,2866.55,2
621.13,1801.67,0
1545.69,3000.0,2
333.73,1000.0,0
1210.47,2599.01,2
870.75,1000.0,1
3073.07,3000.0,2
265.64,3000.0,0
88.89,1498.64,0
2230.55,1513.77,2
1882.64,1876.81,2
50.0,3000.0,0
908.05,2212.47,1
1917.99,2141.44,2
2127.42,1221.83,2
2781.17,1494.1,2
739.98,1000.0,0
1028.69,1729.12,1
50.0,1472.63,0
3659.82,3000.0,2
972.25,1614.79,0
2341.66,2254.48,2
1573.27,2664.58,2
2810.53,1815.88,2
2733.16,2694.33,2
2554.6,3000.0,2
2104.76,3000.0,2
956.06,2244.46,1
1483.85,2043.69,1
2076.3,1843.93,2
1285.03,1000.0,1
1325.45,1512.05,2
2198.98,3000.0,2
50.0,2259.47,0
50.0,3000.0,0
1908.68,3000.0,2
1600.66,2617.83,2
2739.84,1000.0,2
50.0,1993.01,0
1395.77,1000.0,2
595.14,1989.22,0
169.04,1059.37,0
1947.53,1000.0,2
2262.31,2715.48,2
1224.65,3000.0,2
739.3,1245.26,0
2739.24,3000.0,2
190.07,1000.0,0
673.74,2296.47,0
50.0,3000.0,0
2479.41,1943.96,2
1652.45,2134.39,2
1719.62,2380.87,2
1103.28,1000.0,2
1609.41,2780.05,2
681.01,2187.38,0
1352.79,3000.0,2
1893.71,2037.74,2
156.76,1959.57,0
201.72,3000.0,0
1269.78,2765.9,2
2448.93,1461.99,2
944.71,1000.0,1
2093.12,1000.0,2
2218.7,2234.48,2
1423.93,2309.9,2
323.99,2463.81,0
1417.32,3000.0,2
1182.47,1000.0,1
2684.11,2326.27,2
2620.16,3000.0,2
407.0,2646.79,0
1535.87,2960.95,2
1291.67,2657.26,2
3277.08,2938.93,2
1835.21,2545.58,2
1240.18,2184.87,2
648.08,2117.79,0
308.76,1498.4,0
314.4,2510.82,0
1629.82,2045.89,2
868.44,1000.0,1
1966.31,3000.0,2
3642.59,3000.0,2
1261.69,1690.46,1
387.2,2654.96,0
453.62,1000.0,0
2077.55,2905.54,2
2140.42,1000.0,2
1281.91,1854.72,2
50.0,2772.95,0
1959.46,1944.78,2
1156.84,2270.91,1
1298.01,2074.45,1
572.57,1911.35,0
1920.39,3000.0,2
402.47,1041.88,0
1675.28,2689.21,2
2212.72,2416.97,2
1498.18,2013.5,2
2612.03,1598.39,2
854.17,1330.99,0
273.27,1587.62,0
1940.32,2589.97,2
50.0,1769.17,0
197.62,1928.43,0
3836.42,1000.0,2
1029.27,3000.0,1
1823.04,1051.52,2
2139.73,2585.13,2
1275.78,2933.45,2
1892.96,3000.0,2
66.13,1379.56,0
1005.61,2528.31,1
2314.04,1000.0,2
3755.98,3000.0,2
1896.13,1719.13,2
84.8,1101.4,0
2210.37,1000.0,2
3325.1,1000.0,2
1353.31,2063.73,1
968.43,2346.01,0
1819.46,1000.0,2
1120.18,1000.73,1
1295.04,1603.54,2
160.59,2419.58,0
2352.09,2484.45,2
3666.51,1000.0,2
649.33,3000.0,0
2018.74,2712.05,2
50.0,2272.24,0
1018.78,3000.0,1
50.0,1435.58,0
1303.16,1338.44,1
1922.67,1490.43,2
882.04,1214.32,0
1656.85,1000.0,2
55.55,1801.96,0
1480.82,1517.18,2
2347.8,2125.18,2
1832.15,2633.29,2
2605.88,1940.77,2
1717.36,1453.84,2
104.27,1880.9,0
745.07,3000.0,0
2968.79,1614.34,2
1301.59,1004.14,2
2382.41,3000.0,2
2379.49,1098.84,2
2873.4,2226.76,2
1667.72,1399.93,2
1880.54,1000.0,2
2140.92,1069.86,2
1215.49,2075.82,1
1329.73,2929.33,1
2828.93,1165.44,2
1365.57,1000.0,2
2428.48,1393.22,2
2992.8,2514.36,2
2810.07,1000.0,2
734.86,1000.0,1
2287.13,2214.91,2
2234.69,2125.21,2
2211.74,1184.08,2
1759.77,1000.0,2
50.0,3000.0,0
830.12,2412.38,2
1413.25,2025.67,1
1306.69,1480.76,2
759.18,2577.48,0
680.37,1828.69,0
2097.31,2207.76,2
1535.0,2818.03,2
55.86,1343.02,0
154.15,2917.5,0
2667.62,3000.0,2
2540.96,1000.0,2
3223.01,2547.42,2
50.0,2167.54,0
593.87,2426.68,0
1983.8,3000.0,2
2142.12,2584.97,2
2214.42,3000.0,2
3202.95,2485.23,2
176.62,2684.4,0
1893.08,1485.62,2
50.0,1714.89,0
1492.45,1404.18,2
1886.14,1767.41,2
1505.47,2045.79,2
3812.65,2174.07,2
2087.23,3000.0,2
50.0,3000.0,0
974.09,1000.0,1
760.69,1000.0,0
3097.34,1612.57,2
218.24,3000.0,0
598.77,3000.0,0
1551.84,3000.0,2
2131.74,1953.71,2
1159.78,2587.81,2
1325.48,2514.27,1
2069.47,1818.37,2
2166.23,2731.49,2
3142.06,3000.0,2
1281.79,2334.39,2
2303.91,1058.58,2
1371.72,2206.34,2
2778.56,1000.0,2
3892.72,3000.0,2
777.22,1578.38,1
50.0,3000.0,0
714.55,3000.0,0
1440.37,1000.0,2
1531.73,1000.0,2
356.84,1000.0,0
961.13,3000.0,1
1676.33,1135.12,2
1193.25,1000.0,2
2351.36,3000.0,2
747.62,2199.7,1
1409.25,2541.17,2
3330.38,3000.0,2
1814.44,1000.0,2
3381.43,2266.43,2
1506.67,2201.4,2
1706.57,1796.99,2
2215.18,2250.56,2
2865.78,1753.57,2
50.0,1000.0,0
1715.59,1121.68,2
2043.81,1000.0,2
347.59,1967.7,0
3924.25,2495.4,2
991.46,1782.19,1
1731.12,1952.28,2
1438.3,1990.01,2
50.0,3000.0,0
2705.99,2002.89,2
2348.28,1970.54,2
1989.18,2621.54,2
50.0,1000.0,0
1804.61,1875.7,2
1496.77,1050.39,2
1886.08,2572.11,2
2101.33,2017.96,2
218.32,1539.29,0
1076.86,1000.0,2
295.83,1312.76,0
1589.68,1000.0,2
3555.11,2229.53,2
1907.27,1736.28,2
687.24,3000.0,1
859.62,2236.2,0
2432.2,1000.0,2
2180.49,3000.0,2
2683.41,3000.0,2
2339.79,2730.29,2
2290.06,1000.0,2
1199.13,3000.0,2
813.83,1644.66,1
1098.34,2060.85,1
1865.61,2610.18,2
3858.49,1002.82,2
2629.23,2805.1,2
794.84,2500.47,1
273.24,1935.18,0
1928.16,1391.64,2
431.12,1000.0,0
205.64,2319.5,0
858.44,1000.0,1
2368.5,1218.2,2
1563.09,2155.52,2
1721.64,2321.9,2
1871.84,3000.0,2
2790.75,1537.59,2
795.36,1227.35,0
331.26,2868.05,0
575.08,2835.25,0
3317.79,1000.0,2
702.97,1737.74,0
525.68,1000.0,0
72.06,2671.09,0
2195.73,1000.0,2
1941.82,1499.18,2
4000.0,2275.05,2
1900.62,1990.28,2
2446.4,2906.21,2
452.03,1939.53,0
2739.54,2445.72,2
2817.53,1662.11,2
1527.19,1000.0,2
50.0,1000.0,0
3159.27,2193.33,2
416.73,2208.22,0
347.16,1000.0,0
1478.84,3000.0,2
1945.22,1992.92,2
976.32,1000.0,1
2139.85,1927.38,2
2807.01,3000.0,2
3704.56,1827.97,2
1259.35,2387.0,2
1610.66,2463.84,2
2187.03,1095.03,2
1932.41,1451.08,2
1696.03,2130.19,2
479.36,2626.22,0
50.0,1742.14,0
401.59,2101.72,0
50.0,1878.11,0
2930.02,2766.42,2
50.0,3000.0,0
2205.17,1588.56,2
1835.44,2213.38,2
2405.63,2525.13,2
661.96,1000.0,0
416.45,3000.0,0
2539.39,1733.63,2
926.64,2038.59,0
2446.8,3000.0,2
679.72,1195.52,0
1567.44,2941.78,2
93.62,1526.43,0
955.92,1104.72,1
1181.91,2188.37,1
1213.31,2536.72,1
54.75,1869.61,0
50.0,2263.09,0
1943.55,1589.87,2
3519.58,1000.0,2
733.08,1333.53,0
1667.93,1136.8,2
1000.76,1210.25,1
50.0,1105.91,0
50.0,1145.65,0
50.0,1000.0,0
1928.61,1285.99,2
3462.9,1448.61,2
1726.56,1671.69,2
3531.94,1567.3,2
1930.53,1202.96,2
1485.53,2393.0,2
1858.97,2047.75,2
1010.23,1000.0,0
1919.79,1000.0,2
2465.9,1000.0,2
788.08,1576.94,0
70.87,2904.44,0
2810.72,1000.0,2
2919.3,2812.6,2
1493.93,1506.48,2
778.18,1695.06,0
335.52,1000.0,0
1787.61,1285.24,2
1939.73,2531.5,2
450.23,1899.55,0
959.68,3000.0,1
2003.13,3000.0,2
570.18,2035.82,0
2641.48,2184.92,2
727.72,3000.0,1
378.88,1000.0,0
1470.21,2408.62,2
1676.57,1000.0,2
2298.24,1594.13,2
1563.34,1000.0,2
2280.44,1896.45,2
2609.85,3000.0,2
2004.93,2075.75,2
1424.56,3000.0,2
437.67,2440.88,0
291.43,3000.0,0
1836.09,2362.21,2
889.29,1196.1,1
521.6,3000.0,0
2514.86,1088.68,2
1742.64,1943.1,2
1900.23,2254.14,2
164.63,1506.21,0
1440.08,3000.0,2
50.0,2374.94,0
2145.42,2769.69,2
1653.29,1567.44,2
1107.05,1498.28,0
113.09,2456.43,0
2695.81,1456.2,2
1916.98,1941.71,2
50.0,1000.0,0
3268.72,2671.23,2
1077.03,2970.38,2
1478.91,1246.0,2
2183.89,2711.67,2
3470.56,1698.55,2
299.74,2165.97,0
50.0,1069.13,0
2557.52,1689.37,2
1388.93,1000.0,1
3543.5,1808.25,2
3373.32,1976.23,2
50.0,2818.29,0
917.02,1698.12,0
565.05,3000.0,0
1186.66,3000.0,1
2189.67,3000.0,2
3616.03,1255.09,2
3606.48,2925.17,2
405.1,1348.91,0
1315.83,3000.0,2
1121.06,1000.0,1
2694.25,2263.11,2
2527.21,1200.07,2
1307.58,1000.0,2
341.52,1142.14,0
289.12,2689.58,0
298.06,3000.0,0
2263.2,1000.0,2
1712.51,2507.78,2
1214.42,1152.87,1
1925.47,1675.09,2
3288.17,1000.0,2
841.48,1479.56,0
1907.43,1000.0,2
1988.51,1768.33,2
290.88,1115.77,0
1373.34,1000.0,2
50.0,3000.0,0
1449.92,2489.92,2
537.0,2114.43,0
2220.97,1281.8,2
3383.5,3000.0,2
50.0,2149.26,0
2136.88,1969.81,2
1896.29,1567.46,2
1667.12,1704.67,2
3339.61,1620.77,2
1053.18,2438.94,2
3084.81,1019.61,2
636.57,2540.9,0
2317.19,3000.0,2
1541.65,1976.85,1
100.59,3000.0,0
879.32,2165.63,0
2793.18,1568.72,2
3325.7,1000.0,2
2050.16,1000.0,2
1944.99,1000.0,2
938.76,2306.75,0
1795.46,2151.8,2
1175.19,2070.28,2
3286.51,2336.94,2
2343.87,2139.69,2
222.25,1885.54,0
1605.39,1676.27,2
1307.39,1603.37,2
2590.95,1002.2,2
1102.71,2989.6,1
866.73,2415.4,1
823.82,2690.38,1
673.76,1881.11,0
2216.04,1473.57,2
1821.98,1428.54,2
414.81,2626.84,0
1156.6,3000.0,1
2788.69,2766.25,2
1269.2,3000.0,2
2144.32,3000.0,2
2734.81,2921.64,2
520.14,1114.19,0
3279.48,2311.83,2
721.34,1058.67,0
50.0,2305.38,0
50.0,2448.65,0
854.35,1000.0,1
2322.2,1906.36,2
1971.88,2650.71,2
271.1,1338.46,0
1512.38,3000.0,2
1346.76,2111.3,2
322.82,2328.34,0
2207.29,3000.0,2
2244.56,1000.0,2
1186.94,3000.0,1
954.32,1345.78,0
1223.4,2127.68,2
633.97,1178.83,0
1675.99,2248.83,2
1739.31,3000.0,2
50.0,1589.11,0
1037.9,1000.0,1
1295.17,1903.13,2
50.0,1000.0,0
2172.81,2780.7,2
2995.95,3000.0,2
1225.77,1547.4,2
2249.9,1000.0,2
2358.45,3000.0,2
1236.91,3000.0,1
50.0,1022.23,0
2525.15,2974.83,2
50.0,1882.53,0
2644.81,1630.66,2
2542.06,1148.47,2
823.64,2502.92,0
1610.65,1000.0,2
50.0,3000.0,0
2292.42,1937.81,2
2925.94,1632.11,2
2366.86,1260.2,2
1664.14,1451.87,2
2206.87,1000.0,2
499.4,1869.19,0
3547.52,1442.69,2
1565.69,2845.91,2
1036.98,1735.29,1
2825.98,2722.0,2
2607.37,1371.24,2
2233.55,1150.19,2
1136.06,1367.75,1
2080.57,2796.12,2
1605.39,2541.35,2
3237.48,2861.43,2
2538.83,2327.97,2
702.56,2608.96,0
2426.93,1029.19,2
1450.12,2769.94,2
50.0,3000.0,0
1066.85,1000.0,2
50.0,1000.0,0
1539.17,1000.0,2
1692.2,1000.0,2
2663.97,2668.08,2
1444.9,2913.24,2
1132.09,1000.0,1
1606.41,3000.0,2
1106.38,1318.96,1
2685.07,3000.0,2
2095.04,1000.0,2
1323.74,2697.94,1
1279.28,1370.52,1
1043.14,1000.0,0
1546.77,1661.13,2
50.0,3000.0,0
1512.27,2358.83,2
636.09,1398.95,0
2015.48,1796.47,2
1190.76,2578.45,2
1038.73,2829.08,2
2387.14,1000.0,2
2301.81,2337.83,2
1136.19,3000.0,1
135.89,1838.2,0
716.55,1000.0,0
897.87,1000.0,0
1855.19,3000.0,2
2436.56,1881.73,2
3158.07,2192.78,2
1692.49,2580.21,2
1059.62,3000.0,1
3388.91,3000.0,2
1613.29,1000.0,2
1046.01,1000.0,1
50.0,1023.95,0
50.0,1000.0,0
3185.51,2344.98,2
2050.37,1043.74,2
1268.47,2224.5,2
1250.36,3000.0,1
4000.0,1915.49,2
3273.33,2559.08,2
1359.33,2427.18,2
1768.22,1750.45,2
630.12,3000.0,0
342.64,1000.0,0
1456.04,1725.42,2
1807.1,1358.16,2
1853.75,2837.57,2
1377.84,2598.35,1
1855.66,3000.0,2
50.0,3000.0,0
1937.91,3000.0,2
4000.0,1565.4,2
1581.37,3000.0,2
2070.54,1000.0,2
50.0,1000.0,0
1691.83,2888.01,2
2795.1,3000.0,2
974.55,2012.93,0
906.23,1000.0,0
50.0,1000.0,0
50.0,1544.55,0
1155.44,3000.0,2
2307.25,3000.0,2
1440.82,2815.51,2
2089.43,1663.07,2
1944.98,3000.0,2
723.08,1693.33,0
2115.63,2448.66,2
1452.3,3000.0,2
2688.91,1000.0,2
50.0,1871.66,0
1480.61,2231.59,2
2163.1,2841.8,2
757.44,3000.0,0
2242.2,3000.0,2
1878.0,2206.2,2
1047.31,1000.0,2
1999.28,3000.0,2
1269.26,1343.85,1
107.92,2508.12,0
1055.47,1154.61,1
1060.48,1465.24,1
2748.88,2229.88,2
2181.26,1012.45,2
1045.47,1209.5,1
50.0,3000.0,0
1605.19,1000.0,2
50.0,2711.61,0
3031.13,1153.12,2
2465.03,3000.0,2
912.13,2500.98,0
2187.66,3000.0,2
1028.73,1471.51,1
1289.33,1685.03,1
1100.19,2854.2,1
3116.02,2128.43,2
2748.19,3000.0,2
2103.29,1000.0,2
1418.76,1000.0,2
1103.92,1579.45,1
2758.75,3000.0,2
808.15,1180.22,0
1447.54,1000.0,2
3308.34,1000.0,2
50.0,1912.49,0
1370.53,1419.25,2
983.27,1000.0,1
809.79,2065.8,1
1495.08,2392.95,1
2153.03,1000.0,2
880.85,1705.64,1
512.14,2412.2,0
50.0,2839.17,0
413.22,2999.85,0
2629.31,2446.96,2
352.8,2353.25,0
2414.31,3000.0,2
2050.94,1314.7,2
2375.65,2985.77,2
1438.89,1723.75,2
2346.14,1090.36,2
1365.7,2544.86,2
2384.2,1901.29,2
2658.69,1929.06,2
1623.32,1843.03,2
50.0,2468.19,0
1374.56,1804.37,1
1565.11,1000.0,2
3087.48,2441.57,2
2366.89,1465.33,2
2291.77,3000.0,2
1670.73,3000.0,2
549.55,1482.44,0
924.12,1000.0,1
1540.38,1000.0,2
1353.83,2067.02,2
1459.0,2536.27,1
200.1,2477.15,0
1875.8,1685.88,2
50.0,1869.12,0
1962.74,2930.66,2
1623.63,2207.14,2
1909.17,3000.0,2
2239.43,1096.01,2
50.0,2264.93,0
130.72,3000.0,0
3143.34,1986.62,2
1794.35,1108.42,2
1351.88,2121.31,1
800.98,3000.0,0
568.59,2770.19,0
2283.8,2614.49,2
1826.4,1569.41,2
1717.72,2321.43,2
2222.32,3000.0,2
1911.27,3000.0,2
946.79,2945.36,1
50.0,2059.0,0
1818.8,1319.68,2
673.48,1000.0,0
1810.17,1295.37,2
1721.7,1661.47,2
2714.82,2310.28,2
746.03,2373.89,0
50.0,1000.0,0
2326.97,2550.61,2
2847.76,3000.0,2
50.0,1000.0,0
276.74,3000.0,0
4000.0,2630.95,2
2462.36,1817.48,2
2384.08,2274.75,2
2525.64,3000.0,2
839.25,2747.42,0
50.0,3000.0,0
50.0,1501.65,0
524.87,1440.26,0
2707.3,2332.86,2
582.19,2371.31,0
1460.36,1000.0,2
2532.14,1000.0,2
1004.57,1000.0,1
837.19,1654.92,1
2743.38,1589.02,2
3506.89,2415.71,2
2749.9,3000.0,2
451.53,1688.97,0
715.8,1895.78,1
647.64,2360.29,0
1789.79,1308.69,2
1449.94,1571.57,2
3051.87,2056.72,2
925.65,2634.08,0
662.35,1813.1,0
2320.21,1000.0,2
3041.32,2194.83,2
3451.91,1873.48,2
1103.09,1527.62,2
912.47,1915.75,0
804.51,2139.55,0
1951.13,3000.0,2
1355.28,3000.0,2
2936.04,1000.0,2
964.02,1448.41,1
50.0,2706.47,0
1078.77,1000.0,1
2949.74,2793.38,2
2590.71,3000.0,2
1470.29,1759.17,1
330.62,2058.77,0
507.69,1000.0,0
1407.01,3000.0,2
2425.55,3000.0,2
2437.97,2181.66,2
1151.11,2859.48,2
1507.33,2970.26,2
50.0,2479.22,0
1422.61,2329.96,1
776.26,1393.91,0
798.29,2200.61,0
50.0,2535.45,0
2072.55,3000.0,2
516.9,2493.98,0
2605.91,1000.0,2
1305.85,3000.0,2
50.0,1846.68,0
1898.44,1976.21,2
1390.71,3000.0,2
50.0,1000.0,0
724.7,3000.0,0
2200.64,2759.67,2
2313.85,1754.55,2
1062.61,2101.82,1
2109.99,1000.0,2
1376.85,3000.0,2
1190.54,3000.0,2
1680.77,1679.39,2
1284.44,2497.85,2
50.0,1820.94,0
1938.86,3000.0,2
1886.71,2603.12,2
953.85,1000.0,0
2342.51,3000.0,2
50.0,1675.54,0
148.61,2563.08,0
816.7,1000.0,0
1202.2,1000.0,2
1908.9,1894.5,2
2630.73,2765.37,2
1959.86,2359.15,2
50.0,2156.7,0
50.0,3000.0,0
1445.42,2386.15,2
3439.67,3000.0,2
1648.9,3000.0,2
913.6,1222.33,0
311.3,1480.27,0
264.97,2540.76,0
50.0,2468.22,0
478.38,1000.0,0
1605.02,1173.42,2
1046.67,1340.55,1
1814.36,1000.0,2
1768.31,1509.2,2
1275.68,2473.46,1
50.0,2047.03,0
1367.84,3000.0,2
2956.14,3000.0,2
472.67,1541.69,0
1824.54,1000.0,2
50.0,1843.23,0
1876.84,3000.0,2
1152.62,1821.1,1
2222.99,1000.0,2
1334.97,1246.07,1
1901.9,1505.03,2
1757.89,2184.07,2
1987.45,1000.0,2
1743.23,1000.0,2
630.65,1352.25,0
1669.29,1470.82,2
1285.51,1956.08,2
958.18,3000.0,0
2958.63,1694.85,2
50.0,1999.07,0
1624.42,2490.13,2
2460.24,1095.91,2
3648.36,1000.0,2
2965.66,1054.26,2
913.99,2420.24,1
769.58,3000.0,1
1817.92,1000.0,2
1189.71,1127.12,1
50.0,1884.88,0
2068.93,3000.0,2
1346.14,2645.26,2
869.23,2015.96,1
1744.26,1265.86,2
1902.72,2581.58,2
1937.61,1000.0,2
1154.46,2987.43,1
1824.42,1821.73,2
1353.54,1662.14,1
2689.71,3000.0,2
1227.52,1151.75,2
50.0,3000.0,0
881.76,1136.85,1
1500.04,2724.77,2
353.89,1772.94,0
1953.61,3000.0,2
50.0,2814.29,0
946.09,1017.46,0
1817.4,1489.74,2
2547.78,3000.0,2
1817.72,2146.06,2
2094.92,2807.23,2
2606.15,1000.0,2
952.03,3000.0,0
956.19,3000.0,1
3866.73,1000.0,2
50.0,1869.79,0
1029.69,1922.81,1
2419.4,2841.8,2
1567.75,2028.19,2
406.16,2746.96,0
1963.91,1000.0,2
629.22,3000.0,0
928.69,3000.0,1
1251.58,2086.08,1
1502.49,1000.0,1
2281.11,1235.1,2
2017.1,2031.19,2
593.36,3000.0,0
871.64,2284.4,1
239.27,1098.21,0
1294.19,1735.96,1
1669.41,2434.96,2
1039.45,2753.07,1
1709.62,2628.32,2
1567.68,1374.83,2
1196.62,1821.16,1
1269.31,2347.08,2
1850.98,1463.35,2
285.5,3000.0,0
50.0,1061.29,0
951.18,3000.0,1
656.01,1984.26,0
673.74,3000.0,0
606.74,2519.74,0
1028.2,1993.65,2
1059.59,1651.73,1
181.45,1000.0,0
50.0,1000.0,0
1695.6,1301.64,2
2506.22,2951.08,2
1273.39,3000.0,2
831.0,3000.0,0
1499.33,1218.29,2
2064.61,2946.9,2
1688.58,3000.0,2
2144.07,2170.51,2
1470.94,1000.0,2
2156.55,1000.0,2
1669.08,2670.59,2
1333.67,1720.15,1
2169.36,2052.66,2
1044.44,1000.0,1
1747.01,1348.84,2
789.89,1498.36,0
805.93,1137.25,0
2092.67,1845.13,2
2634.65,1000.0,2
2728.58,3000.0,2
2386.47,2717.63,2
1483.04,2963.12,2
801.04,3000.0,0
2110.47,1221.21,2
2350.06,1724.12,2
1659.07,3000.0,2
968.07,2708.99,0
1208.07,1844.84,2
1347.66,2468.22,2
1815.31,2085.04,2
366.99,3000.0,0
3527.47,2515.25,2
1123.21,1000.0,2
2575.45,1841.3,2
2367.42,1998.01,2
473.97,1000.0,0
1715.0,1681.29,2
566.7,1000.0,0
2879.99,1684.87,2
770.34,2179.59,0
3006.45,2699.38,2
2346.3,1760.5,2
3474.76,3000.0,2
1538.51,2201.32,2
50.0,3000.0,0
4000.0,1894.51,2
3454.07,2166.58,2
2564.93,3000.0,2
2370.18,2683.82,2
55.55,3000.0,0
1864.79,2508.11,2
1262.53,2552.13,1
1184.75,2315.73,2
1650.04,1231.25,2
1125.89,1000.0,1
2198.5,3000.0,2
97.51,2375.71,0
2233.76,2498.87,2
896.66,3000.0,2
1358.79,1000.0,1
1115.69,1786.89,2
1868.58,1316.99,2
502.27,1826.76,0
592.86,2483.27,0
1021.55,3000.0,1
3950.93,3000.0,2
78.53,1521.69,0
1358.34,3000.0,1
1503.79,3000.0,2
1108.96,2226.47,1
1399.58,1000.0,2
1690.04,1031.92,2
615.02,2412.64,0
1179.23,1286.8,1
3938.42,1291.28,2
1917.94,1987.3,2
1530.36,3000.0,2
50.0,2430.29,0
1185.28,1032.75,2
3263.53,1000.0,2
3062.08,1362.24,2
2271.68,2106.73,2
3474.51,1871.02,2
634.55,1064.43,0
50.0,2309.54,0
2304.95,1000.0,2
1346.43,2741.66,2
2902.9,2365.26,2
1623.75,3000.0,2
1180.97,1000.0,2
3679.82,2787.14,2
50.0,1018.54,0
1238.4,1684.76,2
231.39,1378.31,0
2621.33,1222.45,2
2351.16,2816.53,2
514.3,1000.0,0
1369.89,2174.49,1
812.4,1222.68,0
50.0,2669.02,0
1197.7,1918.85,1
417.44,1000.0,0
1386.45,3000.0,2
2510.36,1519.22,2
1883.44,2608.35,2
2332.55,2170.42,2
1889.4,2832.41,2
2533.74,1782.27,2
807.28,1130.03,0
1224.72,2346.75,2
470.23,2581.31,0
1465.28,2482.01,1
50.0,1000.0,0
886.81,1000.0,0
1117.91,2708.79,2
2676.63,3000.0,2
50.0,3000.0,0
3161.43,2221.19,2
50.0,3000.0,0
1204.59,1000.0,2
1285.89,2745.8,2
2234.5,3000.0,2
729.94,2126.66,0
50.0,1149.46,0
1085.43,1918.88,1
1195.83,2264.46,1
50.0,2023.26,0
707.93,1000.0,0
1658.86,1000.0,2
2150.94,1786.45,2
1526.87,3000.0,2
652.58,2682.69,0
3070.15,2001.77,2
99.62,3000.0,0
225.29,1528.51,0
2117.61,1757.13,2
1833.68,3000.0,2
2849.16,2258.21,2
2578.57,1935.98,2
50.0,1000.0,0
682.82,1975.19,0
2248.2,1783.33,2
1407.15,1446.57,2
3009.24,1749.0,2
1940.5,1000.0,2
3386.64,2158.6,2
2745.69,3000.0,2
2066.61,1807.35,2
951.9,1000.0,1
2028.95,1119.18,2
3047.04,3000.0,2
876.9,1376.04,0
3416.54,1000.0,2
2354.09,2368.23,2
1447.96,1121.82,2
701.08,1000.0,0
2721.79,2965.43,2
1406.37,1669.78,2
1646.83,3000.0,2
2444.02,3000.0,2
1215.64,2362.02,2
50.0,1440.84,0
398.71,2955.56,0
109.13,1625.07,0
730.5,2628.59,0
1255.19,2396.79,1
1020.84,2372.37,1
578.98,2011.63,0
50.0,3000.0,0
2070.29,2868.9,2
2860.25,1711.09,2
50.0,2481.7,0
1578.74,1241.4,2
1320.66,2584.11,2
3204.37,1000.0,2
1571.83,2630.67,2
2906.22,2934.85,2
3454.0,1000.0,2
1542.24,1529.04,2
970.95,2567.98,0
1802.68,1000.0,2
1115.72,1551.95,2
4000.0,3000.0,2
567.67,2743.69,0
2533.24,2798.16,2
2454.84,1082.41,2
438.28,2579.91,0
1549.47,1000.0,2
1324.59,2405.87,1
1764.41,2194.06,2
1600.43,1151.68,2
50.0,2435.77,0
1548.47,1131.43,2
1082.74,2459.34,0
1732.29,1135.04,2
942.93,2575.59,1
1305.08,2033.81,2
1071.27,1685.52,1
2619.45,2518.48,2
50.0,1928.27,0
1123.89,2856.74,2
1050.44,2312.76,2
271.97,1464.59,0
1295.01,2924.73,1
964.29,2011.54,1
1378.67,3000.0,2
865.93,2443.58,1
1983.04,3000.0,2
2017.63,1000.0,2
1614.05,3000.0,2
1658.78,1000.0,2
609.83,2998.59,0
793.05,1910.55,1
3065.3,2159.47,2
384.84,2956.37,0
960.88,2571.56,1
3273.74,1213.86,2
1109.01,1132.92,1
2732.92,1212.81,2
241.7,3000.0,0
3667.8,2328.31,2
1372.48,2188.12,2
1354.72,3000.0,2
3047.11,2598.53,2
1158.6,1000.0,1
3211.69,2905.36,2
1951.37,3000.0,2
1730.67,1000.0,2
2016.82,3000.0,2
1256.37,3000.0,2
625.72,3000.0,0
622.65,3000.0,0
1394.51,1303.65,1
2412.08,1000.0,2
1672.66,1786.3,2
2564.1,1311.67,2
2102.1,1000.0,2
1611.22,2401.2,2
294.62,1673.53,0
1570.66,1109.31,1
913.87,1005.23,1
386.44,3000.0,0
1432.58,1000.0,1
883.29,1602.89,0
506.66,2479.17,0
50.0,1000.0,0
1886.74,3000.0,2
547.86,1786.85,0
1472.8,1588.51,2
1501.0,1346.44,2
324.88,1000.0,0
50.0,2344.24,0
2515.56,1689.28,2
3230.84,2094.25,2
871.0,2519.81,0
2533.4,2004.83,2
775.16,1012.05,0
3558.47,2196.3,2
1374.7,1000.0,1
477.14,2300.53,0
2610.24,1000.0,2
705.85,1989.68,0
1881.03,3000.0,2
2104.06,1727.96,2
2214.17,2547.35,2
722.05,2404.33,1
2168.35,3000.0,2
50.0,1938.21,0
437.31,3000.0,0
2149.19,1000.0,2
1279.38,1349.05,2
1482.84,2862.25,2
3716.73,1315.2,2
2316.5,1988.07,2
2700.29,2321.05,2
638.81,3000.0,0
996.34,1000.0,1
2084.57,1922.22,2
50.0,1000.0,0
1736.41,1000.0,2
308.93,1993.51,0
50.0,3000.0,0
2712.93,1280.99,2
1812.65,1375.78,2
1148.68,1453.62,2
1119.75,1462.72,1
728.5,1444.24,0
799.18,2974.41,1
3492.9,2290.08,2
1242.8,1000.0,1
1681.49,2020.69,2
1390.12,2448.87,2
78.56,1617.78,0
3243.48,1754.15,2
1965.94,3000.0,2
2302.24,3000.0,2
50.0,1590.27,0
3497.2,1000.0,2
1284.03,1297.82,2
84.83,3000.0,0
2164.9,1865.21,2
2578.16,3000.0,2
1330.07,1744.43,2
1648.9,2549.98,2
1087.16,3000.0,1
2266.23,2651.59,2
2164.89,1000.0,2
1004.73,2507.84,1
50.0,3000.0,0
